ISO3,Time,ecnm,decnm,yng,old,dyng,dold
ETH,1960,,,0.42812962783181713,0.02842427252026207,-0.0008900939999751389,-0.00018292545673748856
ETH,1961,,,0.427239533831842,0.02824134706352458,-0.0008593483362588361,-0.00021453311383475351
ETH,1962,,,0.42638018549558315,0.028026813949689828,-0.0005844495556910356,-0.00024941304482037005
ETH,1963,,,0.4257957359398921,0.027777400904869458,0.0005233954236382177,-0.00017707764532476702
ETH,1964,,,0.42631913136353033,0.02760032325954469,0.0010775858645551417,-4.073213738128509e-5
ETH,1965,,,0.4273967172280855,0.027559591122163406,0.0013834230860573782,3.348070593011884e-5
ETH,1966,,,0.42878014031414285,0.027593071828093525,0.0010437785592914972,6.899090369765978e-5
ETH,1967,,,0.42982391887343435,0.027662062731791184,0.001970852220698649,0.00022719719770167637
ETH,1968,,,0.431794771094133,0.02788925992949286,0.00222946200462254,0.0002601113311662198
ETH,1969,,,0.43402423309875554,0.02814937126065908,0.0026320935661501843,0.00019180129317614147
ETH,1970,,,0.4366563266649057,0.028341172553835222,0.0029315383181634513,0.00014755248968343834
ETH,1971,,,0.4395878649830692,0.02848872504351866,0.0035844811818684374,0.00013565603303097515
ETH,1972,,,0.4431723461649376,0.028624381076549636,0.003152180239110014,3.825024107042066e-5
ETH,1973,,,0.44632452640404763,0.028662631317620056,0.0022908498022677914,2.0393380188308413e-5
ETH,1974,,,0.4486153762063154,0.028683024697808365,0.001069217907172404,-5.927344381926811e-5
ETH,1975,,,0.4496845941134878,0.028623751253989096,0.0013479419452642194,-6.424324595398143e-5
ETH,1976,,,0.45103253605875204,0.028559508008035115,0.0019009514468094069,2.835584625126425e-5
ETH,1977,,,0.45293348750556145,0.02858786385428638,0.0014574028598286493,-3.517164464317962e-5
ETH,1978,,,0.4543908903653901,0.0285526922096432,0.0012429398701844785,-5.2193281728785124e-5
ETH,1979,,,0.4556338302355746,0.028500498927914415,0.0012252679421197454,-5.1056105762253834e-5
ETH,1980,,,0.4568590981776943,0.02844944282215216,0.0011614809088676958,-6.250149639191668e-5
ETH,1981,0.2541886107620461,-0.02316370410131835,0.458020579086562,0.028386941325760244,0.000992714370666059,-4.1997368988702655e-5
ETH,1982,0.23102490666072772,0.026566782188087612,0.4590132934572281,0.02834494395677154,0.0002315448864105285,-7.550896833377271e-5
ETH,1983,0.25759168884881534,-0.0004570328819326619,0.4592448383436386,0.02826943498843777,-0.0018308832095668137,-0.00036667865553706436
ETH,1984,0.2571346559668827,0.011056871707006533,0.4574139551340718,0.027902756332900704,-0.0021078516545983694,-0.00035449051075837207
ETH,1985,0.2681915276738892,0.0036066258399948814,0.4553061034794734,0.027548265822142332,-9.992296844352211e-5,-0.00025961873679400047
ETH,1986,0.2717981535138841,-0.0005728218031240684,0.4552061805110299,0.027288647085348332,0.00016254075845451021,-0.0002142622033163566
ETH,1987,0.27122533171076,4.572112837247788e-5,0.4553687212694844,0.027074384882031975,0.0023440091499393745,4.4295223671289574e-5
ETH,1988,0.2712710528391325,-0.024607303506243683,0.4577127304194238,0.027118680105703265,0.0025602382544548385,3.3226789199990864e-5
ETH,1989,0.24666374933288882,-0.00907108657227787,0.4602729686738786,0.027151906894903256,0.002374220911629199,-8.90469730578207e-5
ETH,1990,0.23759266276061095,0.0934099964033239,0.4626471895855078,0.027062859921845435,0.002312244576169298,-0.000128865810263782
ETH,1991,0.33100265916393484,-0.0671779552333383,0.4649594341616771,0.026933994111581653,0.0024364352440280346,0.00017920238665405583
ETH,1992,0.26382470393059654,-0.09384153886313218,0.46739586940570516,0.02711319649823571,0.0015364422595813831,-0.00016607877251136743
ETH,1993,0.16998316506746436,-0.14111773625195106,0.46893231166528654,0.02694711772572434,0.001431185657724432,-0.0001533293095703353
ETH,1994,0.0288654288155133,-0.01589685171990373,0.47036349732301097,0.026793788416154006,0.0011845545554061143,-0.00015341636469124592
ETH,1995,0.01296857709560957,0.003323231766919666,0.4715480518784171,0.02664037205146276,0.0004404342992672672,-0.00035696229912143135
ETH,1996,0.016291808862529237,0.02852722448175202,0.47198848617768435,0.02628340975234133,0.0008241785323286344,-9.802884356178293e-5
ETH,1997,0.04481903334428126,-0.04481903334428126,0.472812664710013,0.026185380908779546,0.0012394682810561997,0.00011404533830926614
ETH,1998,0.0,0.028293674712367607,0.4740521329910692,0.026299426247088812,0.0011792862029081363,7.065827293490853e-5
ETH,1999,0.028293674712367607,-0.028293674712367607,0.4752314191939773,0.02637008452002372,0.0005473867484265815,-0.00010386920430664401
ETH,2000,0.0,0.0,0.4757788059424039,0.026266215315717076,-0.00018923455148772694,0.00015160915193587754
ETH,2001,0.0,0.0,0.4755895713909162,0.026417824467652954,-0.0010235381488674644,5.5814824578108435e-5
ETH,2002,0.0,0.004944036065643097,0.4745660332420487,0.026473639292231062,-0.0017256143535341883,6.180192094874803e-5
ETH,2003,0.004944036065643097,0.0025301544569214917,0.4728404188885145,0.02653544121317981,-0.0020631300246445328,6.116786261227414e-5
